epoch,loss,training_accuracy,testing_accuracy
1.0,0.7285215258598328,0.49166666666666664,0.49444444444444446
2.0,0.7244769930839539,0.4824074074074074,0.49907407407407406
3.0,0.7214228510856628,0.4666666666666667,0.5037037037037037
4.0,0.7062772512435913,0.512962962962963,0.5148148148148148
5.0,0.7005459070205688,0.5277777777777778,0.5259259259259259
6.0,0.7065976858139038,0.5101851851851852,0.5342592592592592
7.0,0.6962180733680725,0.5287037037037037,0.549074074074074
8.0,0.6891331076622009,0.5527777777777778,0.5564814814814815
9.0,0.6926955580711365,0.5425925925925926,0.575925925925926
10.0,0.6881207227706909,0.575,0.5907407407407408
11.0,0.6788155436515808,0.562962962962963,0.6
12.0,0.674972414970398,0.5703703703703704,0.612037037037037
13.0,0.6700469255447388,0.5916666666666667,0.6203703703703703
14.0,0.6664695143699646,0.6037037037037037,0.6259259259259259
15.0,0.6723941564559937,0.5777777777777777,0.6324074074074074
16.0,0.6670973896980286,0.6055555555555555,0.6388888888888888
17.0,0.6578265428543091,0.6185185185185185,0.6398148148148148
18.0,0.6525506973266602,0.6287037037037037,0.6398148148148148
19.0,0.6564851999282837,0.6074074074074074,0.6407407407407407
20.0,0.6512728929519653,0.625,0.649074074074074
21.0,0.6423584818840027,0.6537037037037037,0.6546296296296297
22.0,0.6438858509063721,0.6472222222222223,0.6620370370370371
23.0,0.6463120579719543,0.6277777777777778,0.6620370370370371
24.0,0.6370353698730469,0.6435185185185185,0.6611111111111111
25.0,0.6436700224876404,0.6222222222222222,0.6648148148148149
26.0,0.6337453722953796,0.637962962962963,0.6712962962962963
27.0,0.6293888092041016,0.6333333333333333,0.6694444444444444
28.0,0.6301462054252625,0.6416666666666667,0.6694444444444444
29.0,0.6254350543022156,0.6712962962962963,0.6712962962962963
30.0,0.6346167922019958,0.6444444444444445,0.6759259259259259
31.0,0.6269801259040833,0.6555555555555556,0.6796296296296296
32.0,0.6189051866531372,0.6703703703703704,0.6787037037037037
33.0,0.6214948296546936,0.6638888888888889,0.6805555555555556
34.0,0.6152570247650146,0.6648148148148149,0.6787037037037037
35.0,0.6112778186798096,0.6768518518518518,0.6833333333333333
36.0,0.609965443611145,0.6657407407407407,0.6814814814814815
37.0,0.6100426912307739,0.6675925925925926,0.6824074074074075
38.0,0.6102863550186157,0.675,0.6824074074074075
39.0,0.6048121452331543,0.6685185185185185,0.6787037037037037
40.0,0.6028921604156494,0.6731481481481482,0.6796296296296296
