epoch,loss,training_accuracy,testing_accuracy
1.0,0.8257837295532227,0.5027777777777778,0.46574074074074073
2.0,0.8247246146202087,0.4824074074074074,0.4537037037037037
3.0,0.8189015984535217,0.4962962962962963,0.45740740740740743
4.0,0.8362080454826355,0.475,0.4666666666666667
5.0,0.7823463678359985,0.4925925925925926,0.487962962962963
6.0,0.7858985066413879,0.5166666666666667,0.48055555555555557
7.0,0.8323449492454529,0.4703703703703704,0.4861111111111111
8.0,0.7741682529449463,0.512962962962963,0.5175925925925926
9.0,0.7469035387039185,0.5166666666666667,0.5268518518518519
10.0,0.772926926612854,0.524074074074074,0.5222222222222223
11.0,0.7880061268806458,0.49537037037037035,0.5305555555555556
12.0,0.7473617792129517,0.5083333333333333,0.5453703703703704
13.0,0.7272072434425354,0.5472222222222223,0.5638888888888889
14.0,0.7833711504936218,0.5194444444444445,0.575925925925926
15.0,0.7534207105636597,0.5342592592592592,0.5712962962962963
16.0,0.7182607054710388,0.5638888888888889,0.5666666666666667
17.0,0.7642449140548706,0.5314814814814814,0.5472222222222223
18.0,0.7291563749313354,0.5564814814814815,0.5462962962962963
19.0,0.719734787940979,0.5648148148148148,0.5407407407407407
20.0,0.7123588919639587,0.5768518518518518,0.5435185185185185
21.0,0.6955599188804626,0.5824074074074074,0.5481481481481482
22.0,0.7108429074287415,0.5712962962962963,0.5638888888888889
23.0,0.7120360732078552,0.5805555555555556,0.5675925925925925
24.0,0.6844016313552856,0.6185185185185185,0.5731481481481482
25.0,0.7035492658615112,0.575,0.5712962962962963
26.0,0.719136655330658,0.5648148148148148,0.5675925925925925
27.0,0.7094751596450806,0.5805555555555556,0.5675925925925925
28.0,0.6932858228683472,0.5972222222222222,0.5648148148148148
29.0,0.7024420499801636,0.5824074074074074,0.5675925925925925
30.0,0.6845896244049072,0.5981481481481481,0.5731481481481482
31.0,0.6932581663131714,0.5916666666666667,0.5796296296296296
32.0,0.6852412223815918,0.5925925925925926,0.5851851851851851
33.0,0.6917814612388611,0.600925925925926,0.5953703703703703
34.0,0.6863846778869629,0.6018518518518519,0.6
35.0,0.6844618916511536,0.6129629629629629,0.6083333333333333
36.0,0.6551101207733154,0.6361111111111111,0.6101851851851852
37.0,0.6870192885398865,0.6046296296296296,0.6111111111111112
38.0,0.6707149744033813,0.6203703703703703,0.6111111111111112
39.0,0.6797306537628174,0.6138888888888889,0.6064814814814815
40.0,0.6738144755363464,0.6305555555555555,0.6092592592592593
41.0,0.6673890948295593,0.6166666666666667,0.6101851851851852
42.0,0.6629201173782349,0.6231481481481481,0.6268518518518519
43.0,0.6508115530014038,0.6185185185185185,0.6268518518518519
44.0,0.6621255278587341,0.6296296296296297,0.6351851851851852
45.0,0.6637308597564697,0.6240740740740741,0.6361111111111111
46.0,0.6634095311164856,0.6472222222222223,0.6370370370370371
47.0,0.6401777267456055,0.6462962962962963,0.6324074074074074
48.0,0.6489518284797668,0.6481481481481481,0.6268518518518519
49.0,0.6414368748664856,0.6546296296296297,0.6296296296296297
50.0,0.6274281144142151,0.6759259259259259,0.6287037037037037
51.0,0.6420998573303223,0.6592592592592592,0.6333333333333333
52.0,0.6412728428840637,0.649074074074074,0.6407407407407407
53.0,0.628172755241394,0.6481481481481481,0.6518518518518519
54.0,0.6404902935028076,0.6583333333333333,0.6592592592592592
55.0,0.6303460597991943,0.6675925925925926,0.6601851851851852
56.0,0.6333547234535217,0.649074074074074,0.6601851851851852
57.0,0.6213350296020508,0.6796296296296296,0.6638888888888889
58.0,0.6433494091033936,0.6685185185185185,0.6638888888888889
59.0,0.619390070438385,0.6712962962962963,0.6648148148148149
60.0,0.6404581069946289,0.6537037037037037,0.6638888888888889
61.0,0.6113787889480591,0.675,0.6666666666666666
62.0,0.6397018432617188,0.6648148148148149,0.6694444444444444
63.0,0.623458206653595,0.6722222222222223,0.6703703703703704
64.0,0.613214373588562,0.6805555555555556,0.6777777777777778
65.0,0.6188766956329346,0.6787037037037037,0.6777777777777778
66.0,0.6023724675178528,0.6824074074074075,0.6861111111111111
67.0,0.6020039319992065,0.6731481481481482,0.687037037037037
68.0,0.6085560321807861,0.6805555555555556,0.6833333333333333
69.0,0.6302958130836487,0.6574074074074074,0.6833333333333333
70.0,0.6192120909690857,0.675,0.6777777777777778
71.0,0.6263413429260254,0.6675925925925926,0.6787037037037037
72.0,0.6044272184371948,0.6796296296296296,0.6796296296296296
73.0,0.6167441606521606,0.6777777777777778,0.6814814814814815
74.0,0.6229978203773499,0.6768518518518518,0.6851851851851852
75.0,0.6041169762611389,0.6888888888888889,0.687962962962963
76.0,0.6124733090400696,0.6916666666666667,0.6888888888888889
77.0,0.6304641962051392,0.6731481481481482,0.6907407407407408
78.0,0.6183598637580872,0.6861111111111111,0.6916666666666667
79.0,0.5978938341140747,0.6842592592592592,0.6907407407407408
80.0,0.5904972553253174,0.6916666666666667,0.6888888888888889
81.0,0.6065046787261963,0.6768518518518518,0.6907407407407408
82.0,0.6126532554626465,0.6712962962962963,0.6925925925925925
83.0,0.593898594379425,0.6972222222222222,0.6944444444444444
84.0,0.5836741924285889,0.7074074074074074,0.6990740740740741
85.0,0.6134710907936096,0.6712962962962963,0.7018518518518518
86.0,0.5960553884506226,0.6888888888888889,0.6981481481481482
87.0,0.5974298715591431,0.687037037037037,0.7018518518518518
88.0,0.6049261093139648,0.6777777777777778,0.7037037037037037
89.0,0.6012110114097595,0.6777777777777778,0.7074074074074074
90.0,0.6085891723632812,0.6842592592592592,0.7083333333333334
91.0,0.5906851887702942,0.6944444444444444,0.7083333333333334
92.0,0.6036716103553772,0.6833333333333333,0.7064814814814815
93.0,0.5959716439247131,0.6861111111111111,0.7083333333333334
94.0,0.5802386403083801,0.687962962962963,0.7064814814814815
95.0,0.6017827391624451,0.6796296296296296,0.7074074074074074
96.0,0.5808460712432861,0.6888888888888889,0.7092592592592593
97.0,0.5790130496025085,0.6990740740740741,0.7092592592592593
98.0,0.5690627098083496,0.7074074074074074,0.7083333333333334
99.0,0.5791483521461487,0.6842592592592592,0.7111111111111111
100.0,0.5766646862030029,0.7046296296296296,0.7092592592592593
101.0,0.5680662989616394,0.7064814814814815,0.7055555555555556
102.0,0.5720487236976624,0.6861111111111111,0.7101851851851851
103.0,0.5853197574615479,0.687962962962963,0.7074074074074074
104.0,0.6018034219741821,0.687037037037037,0.7074074074074074
105.0,0.5719335675239563,0.6981481481481482,0.7055555555555556
106.0,0.5776612162590027,0.687962962962963,0.7083333333333334
107.0,0.5756152272224426,0.6953703703703704,0.7083333333333334
108.0,0.5665329694747925,0.7129629629629629,0.7148148148148148
109.0,0.5452085137367249,0.7277777777777777,0.7203703703703703
110.0,0.5716742873191833,0.7,0.725925925925926
111.0,0.5816304683685303,0.7027777777777777,0.725
112.0,0.5797133445739746,0.6953703703703704,0.7222222222222222
113.0,0.5667954087257385,0.687037037037037,0.7175925925925926
114.0,0.5650438070297241,0.6935185185185185,0.7138888888888889
115.0,0.5713059306144714,0.7064814814814815,0.7092592592592593
116.0,0.5627676844596863,0.7129629629629629,0.7064814814814815
117.0,0.5552396774291992,0.7212962962962963,0.7083333333333334
118.0,0.5660046339035034,0.7064814814814815,0.7157407407407408
119.0,0.5664134621620178,0.7055555555555556,0.7175925925925926
120.0,0.5421229004859924,0.7231481481481481,0.7222222222222222
121.0,0.5649722218513489,0.7027777777777777,0.7231481481481481
122.0,0.5687187910079956,0.7046296296296296,0.7129629629629629
123.0,0.5440289974212646,0.7083333333333334,0.7148148148148148
124.0,0.5545603036880493,0.7074074074074074,0.7148148148148148
