epoch,loss,training_accuracy,testing_accuracy
1.0,0.7155441641807556,0.5092592592592593,0.44907407407407407
2.0,0.7176739573478699,0.48333333333333334,0.475
3.0,0.7110931873321533,0.4935185185185185,0.48333333333333334
4.0,0.6977819800376892,0.5388888888888889,0.5018518518518519
5.0,0.6961283087730408,0.5425925925925926,0.5138888888888888
6.0,0.6961863040924072,0.5277777777777778,0.525
7.0,0.6858100295066833,0.5407407407407407,0.5444444444444444
8.0,0.6762484312057495,0.5694444444444444,0.5555555555555556
9.0,0.6866349577903748,0.5462962962962963,0.575925925925926
10.0,0.6755963563919067,0.5722222222222222,0.587037037037037
11.0,0.6714027523994446,0.5740740740740741,0.6
12.0,0.6560693383216858,0.6166666666666667,0.6027777777777777
13.0,0.6609193682670593,0.6138888888888889,0.6083333333333333
14.0,0.650838315486908,0.6212962962962963,0.6185185185185185
15.0,0.6558168530464172,0.6101851851851852,0.6240740740740741
16.0,0.6447445154190063,0.6314814814814815,0.6287037037037037
17.0,0.6400501132011414,0.649074074074074,0.6305555555555555
18.0,0.6421805620193481,0.6398148148148148,0.6361111111111111
19.0,0.638080894947052,0.6518518518518519,0.6388888888888888
20.0,0.6367669701576233,0.6481481481481481,0.6398148148148148
21.0,0.6297364234924316,0.6648148148148149,0.6462962962962963
22.0,0.6244657039642334,0.6703703703703704,0.6518518518518519
23.0,0.6276978254318237,0.6592592592592592,0.6703703703703704
24.0,0.6262096762657166,0.6564814814814814,0.6712962962962963
25.0,0.6201847195625305,0.6555555555555556,0.6703703703703704
26.0,0.6134403347969055,0.6787037037037037,0.6759259259259259
27.0,0.6224482655525208,0.6518518518518519,0.6805555555555556
28.0,0.61276775598526,0.6601851851851852,0.6824074074074075
29.0,0.6039602160453796,0.6916666666666667,0.6833333333333333
30.0,0.6055049896240234,0.687962962962963,0.6842592592592592
31.0,0.6051649451255798,0.6648148148148149,0.6851851851851852
32.0,0.601125180721283,0.6777777777777778,0.6851851851851852
33.0,0.5956069827079773,0.6981481481481482,0.6907407407407408
34.0,0.5931208729743958,0.7,0.6916666666666667
35.0,0.5956009030342102,0.6722222222222223,0.6916666666666667
36.0,0.5901724100112915,0.6842592592592592,0.6907407407407408
37.0,0.5922873020172119,0.6777777777777778,0.6916666666666667
38.0,0.5926151275634766,0.6833333333333333,0.6898148148148148
39.0,0.5841412544250488,0.7018518518518518,0.6925925925925925
40.0,0.5810757279396057,0.6925925925925925,0.6944444444444444
41.0,0.5899096727371216,0.6888888888888889,0.6953703703703704
42.0,0.5758904218673706,0.7018518518518518,0.6972222222222222
43.0,0.577650785446167,0.7027777777777777,0.7
44.0,0.5777114629745483,0.6935185185185185,0.7046296296296296
45.0,0.5625845789909363,0.7138888888888889,0.7055555555555556
46.0,0.5676559805870056,0.7027777777777777,0.7074074074074074
47.0,0.5696481466293335,0.7018518518518518,0.7074074074074074
48.0,0.5683286786079407,0.7018518518518518,0.7064814814814815
