epoch,loss,training_accuracy,testing_accuracy
1.0,0.8678290247917175,0.5018518518518519,0.5027777777777778
2.0,0.8082025647163391,0.48518518518518516,0.5009259259259259
3.0,0.8335302472114563,0.5194444444444445,0.5055555555555555
4.0,0.8196865916252136,0.49722222222222223,0.5342592592592592
5.0,0.7914556264877319,0.5083333333333333,0.5175925925925926
6.0,0.7758162021636963,0.5027777777777778,0.5064814814814815
7.0,0.7835182547569275,0.5287037037037037,0.5027777777777778
8.0,0.8190790414810181,0.5009259259259259,0.5101851851851852
9.0,0.7754432559013367,0.5231481481481481,0.5398148148148149
10.0,0.75197434425354,0.5231481481481481,0.55
11.0,0.7855119705200195,0.5083333333333333,0.562962962962963
12.0,0.7839667201042175,0.5157407407407407,0.5527777777777778
13.0,0.7709491848945618,0.5203703703703704,0.5675925925925925
14.0,0.7898311614990234,0.5185185185185185,0.562962962962963
15.0,0.7652670741081238,0.5407407407407407,0.575
16.0,0.7419710755348206,0.55,0.5851851851851851
17.0,0.7832600474357605,0.5120370370370371,0.5768518518518518
18.0,0.7682468891143799,0.5194444444444445,0.5833333333333334
19.0,0.7739560008049011,0.5212962962962963,0.5962962962962963
20.0,0.7528781890869141,0.5472222222222223,0.6018518518518519
21.0,0.748578667640686,0.5546296296296296,0.5972222222222222
22.0,0.7258219718933105,0.549074074074074,0.5972222222222222
23.0,0.7222206592559814,0.5509259259259259,0.5953703703703703
24.0,0.7264059782028198,0.5675925925925925,0.6037037037037037
25.0,0.7053367495536804,0.5703703703703704,0.6129629629629629
26.0,0.7236341834068298,0.562037037037037,0.6074074074074074
27.0,0.7245433330535889,0.5583333333333333,0.6240740740740741
28.0,0.7272687554359436,0.5879629629629629,0.6324074074074074
29.0,0.7055794596672058,0.575925925925926,0.6361111111111111
30.0,0.7331146597862244,0.5518518518518518,0.6333333333333333
31.0,0.7170020341873169,0.5787037037037037,0.6361111111111111
32.0,0.7348998188972473,0.5703703703703704,0.6231481481481481
33.0,0.7011927962303162,0.5944444444444444,0.6305555555555555
34.0,0.7185344099998474,0.5546296296296296,0.6342592592592593
35.0,0.6918110847473145,0.5851851851851851,0.6305555555555555
36.0,0.7188234329223633,0.5648148148148148,0.6453703703703704
37.0,0.6992272138595581,0.5888888888888889,0.6564814814814814
38.0,0.7048731446266174,0.5740740740740741,0.662962962962963
39.0,0.7020402550697327,0.5768518518518518,0.674074074074074
40.0,0.6993394494056702,0.5916666666666667,0.675
41.0,0.682623028755188,0.5879629629629629,0.6722222222222223
42.0,0.6671212315559387,0.6148148148148148,0.6685185185185185
43.0,0.6604897975921631,0.625,0.6712962962962963
44.0,0.6684589982032776,0.6129629629629629,0.6759259259259259
45.0,0.672679603099823,0.6101851851851852,0.6768518518518518
46.0,0.658733606338501,0.6185185185185185,0.6824074074074075
47.0,0.6705283522605896,0.6148148148148148,0.687962962962963
48.0,0.6483870148658752,0.6296296296296297,0.6935185185185185
49.0,0.6536936163902283,0.6305555555555555,0.6962962962962963
50.0,0.6728160977363586,0.6101851851851852,0.6990740740740741
51.0,0.6424322128295898,0.6314814814814815,0.700925925925926
52.0,0.6590390801429749,0.6157407407407407,0.700925925925926
53.0,0.6434500217437744,0.6361111111111111,0.700925925925926
54.0,0.6478259563446045,0.6305555555555555,0.6962962962962963
55.0,0.6513268351554871,0.6231481481481481,0.6925925925925925
56.0,0.6613271236419678,0.6240740740740741,0.6888888888888889
57.0,0.6324815154075623,0.6537037037037037,0.6888888888888889
58.0,0.6464697122573853,0.6416666666666667,0.687962962962963
59.0,0.6366420388221741,0.65,0.687037037037037
60.0,0.6314551830291748,0.6546296296296297,0.687962962962963
61.0,0.6243076920509338,0.6527777777777778,0.6861111111111111
62.0,0.627096951007843,0.6583333333333333,0.6888888888888889
63.0,0.5983979105949402,0.6638888888888889,0.6898148148148148
64.0,0.6046719551086426,0.6666666666666666,0.6916666666666667
65.0,0.6371210813522339,0.649074074074074,0.6907407407407408
66.0,0.6319537162780762,0.6472222222222223,0.6944444444444444
67.0,0.61844801902771,0.6694444444444444,0.6944444444444444
68.0,0.6076385378837585,0.6638888888888889,0.6935185185185185
69.0,0.6039157509803772,0.6787037037037037,0.6935185185185185
70.0,0.6026976704597473,0.6814814814814815,0.6944444444444444
71.0,0.6191228628158569,0.6648148148148149,0.6935185185185185
72.0,0.5998638868331909,0.6777777777777778,0.6935185185185185
73.0,0.5902913212776184,0.6953703703703704,0.6953703703703704
74.0,0.6105390787124634,0.662962962962963,0.6953703703703704
75.0,0.5940385460853577,0.6925925925925925,0.6916666666666667
76.0,0.5963122844696045,0.6842592592592592,0.6907407407407408
77.0,0.593475878238678,0.6731481481481482,0.6916666666666667
78.0,0.6094452738761902,0.6731481481481482,0.6916666666666667
79.0,0.5848350524902344,0.6768518518518518,0.6935185185185185
80.0,0.6028751134872437,0.6796296296296296,0.6944444444444444
81.0,0.6114449501037598,0.6796296296296296,0.6944444444444444
82.0,0.5786325931549072,0.687962962962963,0.6953703703703704
83.0,0.6013147830963135,0.6768518518518518,0.6944444444444444
84.0,0.5819913744926453,0.6907407407407408,0.6935185185185185
85.0,0.6068631410598755,0.6814814814814815,0.6953703703703704
86.0,0.5926608443260193,0.6861111111111111,0.6953703703703704
87.0,0.5967997312545776,0.6777777777777778,0.6981481481481482
88.0,0.5847799181938171,0.6898148148148148,0.6935185185185185
89.0,0.6128916144371033,0.674074074074074,0.6962962962962963
90.0,0.5893214344978333,0.674074074074074,0.6990740740740741
91.0,0.5791183710098267,0.6916666666666667,0.7
92.0,0.5969915390014648,0.700925925925926,0.6972222222222222
93.0,0.5777269005775452,0.6824074074074075,0.6972222222222222
94.0,0.570951521396637,0.687037037037037,0.6981481481481482
95.0,0.5860360264778137,0.6972222222222222,0.6981481481481482
96.0,0.5745605826377869,0.7037037037037037,0.6990740740740741
97.0,0.5755334496498108,0.712037037037037,0.6990740740740741
98.0,0.5838924646377563,0.6768518518518518,0.7
99.0,0.5690966844558716,0.6981481481481482,0.6990740740740741
100.0,0.5761957764625549,0.7064814814814815,0.6962962962962963
101.0,0.5740116834640503,0.7111111111111111,0.6972222222222222
102.0,0.5795885324478149,0.6833333333333333,0.6981481481481482
103.0,0.5638551712036133,0.7046296296296296,0.7027777777777777
104.0,0.5577189326286316,0.6898148148148148,0.7046296296296296
105.0,0.5621479153633118,0.7037037037037037,0.7018518518518518
106.0,0.5587365627288818,0.7018518518518518,0.7018518518518518
107.0,0.586516797542572,0.6916666666666667,0.700925925925926
108.0,0.5600649118423462,0.7175925925925926,0.7018518518518518
109.0,0.5748039484024048,0.6962962962962963,0.7018518518518518
110.0,0.5602642893791199,0.7083333333333334,0.7027777777777777
111.0,0.5609402060508728,0.7074074074074074,0.7055555555555556
112.0,0.5693207383155823,0.7018518518518518,0.7046296296296296
113.0,0.5715833902359009,0.7018518518518518,0.7064814814814815
114.0,0.562724769115448,0.7046296296296296,0.6990740740740741
115.0,0.559187114238739,0.7305555555555555,0.7018518518518518
116.0,0.5634061098098755,0.7055555555555556,0.700925925925926
117.0,0.5694863200187683,0.6935185185185185,0.7064814814814815
118.0,0.5590848922729492,0.7175925925925926,0.7101851851851851
119.0,0.5547593235969543,0.7212962962962963,0.7064814814814815
120.0,0.5583534240722656,0.6944444444444444,0.7074074074074074
121.0,0.5666738748550415,0.7074074074074074,0.7092592592592593
122.0,0.5678585767745972,0.7148148148148148,0.7074074074074074
123.0,0.5644864439964294,0.7018518518518518,0.7055555555555556
124.0,0.5440617799758911,0.7101851851851851,0.7037037037037037
