epoch,loss,training_accuracy,testing_accuracy
1.0,0.7062129974365234,0.5148148148148148,0.5305555555555556
2.0,0.70045006275177,0.5259259259259259,0.5287037037037037
3.0,0.6992073059082031,0.5222222222222223,0.537962962962963
4.0,0.6978527307510376,0.5425925925925926,0.5537037037037037
5.0,0.6911699175834656,0.5453703703703704,0.5546296296296296
6.0,0.6863573789596558,0.5425925925925926,0.562037037037037
7.0,0.6806668043136597,0.5546296296296296,0.5722222222222222
8.0,0.670188307762146,0.5944444444444444,0.5777777777777777
9.0,0.6718168258666992,0.5842592592592593,0.5888888888888889
10.0,0.6757831573486328,0.5833333333333334,0.5981481481481481
11.0,0.6674675941467285,0.5842592592592593,0.5925925925925926
12.0,0.6662541627883911,0.5842592592592593,0.5962962962962963
13.0,0.6560673713684082,0.6175925925925926,0.6
14.0,0.6598314642906189,0.6064814814814815,0.600925925925926
15.0,0.6464447379112244,0.6324074074074074,0.6046296296296296
16.0,0.6477551460266113,0.6175925925925926,0.6064814814814815
17.0,0.6493071913719177,0.6314814814814815,0.6101851851851852
18.0,0.6429956555366516,0.6259259259259259,0.6138888888888889
19.0,0.6448355913162231,0.6212962962962963,0.6148148148148148
20.0,0.639643669128418,0.6296296296296297,0.6185185185185185
21.0,0.6449186205863953,0.6194444444444445,0.6287037037037037
22.0,0.6356546878814697,0.6277777777777778,0.6324074074074074
23.0,0.6373501420021057,0.6342592592592593,0.6342592592592593
24.0,0.6318583488464355,0.6472222222222223,0.6342592592592593
25.0,0.6213945150375366,0.649074074074074,0.6342592592592593
26.0,0.6241798400878906,0.6481481481481481,0.6333333333333333
27.0,0.6214905977249146,0.6574074074074074,0.6361111111111111
28.0,0.61956787109375,0.6601851851851852,0.6416666666666667
29.0,0.6197632551193237,0.6648148148148149,0.6435185185185185
30.0,0.6196489334106445,0.662962962962963,0.6472222222222223
31.0,0.6133275032043457,0.6546296296296297,0.6481481481481481
32.0,0.6061584949493408,0.6768518518518518,0.6472222222222223
33.0,0.6020805835723877,0.6824074074074075,0.6462962962962963
34.0,0.6139365434646606,0.6648148148148149,0.6472222222222223
35.0,0.5981401205062866,0.6814814814814815,0.6537037037037037
36.0,0.5961063504219055,0.6833333333333333,0.6583333333333333
37.0,0.6033979654312134,0.6712962962962963,0.6638888888888889
