epoch,loss,training_accuracy,testing_accuracy
1.0,0.7165606021881104,0.49166666666666664,0.5055555555555555
2.0,0.705009400844574,0.4962962962962963,0.5055555555555555
3.0,0.7028582692146301,0.5222222222222223,0.5175925925925926
4.0,0.6944217681884766,0.524074074074074,0.5314814814814814
5.0,0.6967281103134155,0.5305555555555556,0.5342592592592592
6.0,0.6865161061286926,0.549074074074074,0.5425925925925926
7.0,0.6867607831954956,0.5259259259259259,0.5388888888888889
8.0,0.6788610219955444,0.5546296296296296,0.5481481481481482
9.0,0.6735455393791199,0.5601851851851852,0.5546296296296296
10.0,0.6706943511962891,0.562037037037037,0.5657407407407408
11.0,0.6700870394706726,0.562962962962963,0.5787037037037037
12.0,0.664764404296875,0.5703703703703704,0.5824074074074074
13.0,0.6687819361686707,0.5879629629629629,0.5814814814814815
14.0,0.6597205996513367,0.5907407407407408,0.587037037037037
15.0,0.6544594168663025,0.6129629629629629,0.5925925925925926
16.0,0.6555235385894775,0.5981481481481481,0.5990740740740741
17.0,0.649013102054596,0.6064814814814815,0.6101851851851852
18.0,0.6509037017822266,0.5925925925925926,0.6101851851851852
19.0,0.6363174319267273,0.6240740740740741,0.6138888888888889
20.0,0.6443729400634766,0.6194444444444445,0.6157407407407407
21.0,0.6314598917961121,0.6435185185185185,0.6166666666666667
22.0,0.6387156844139099,0.6222222222222222,0.6212962962962963
23.0,0.620265007019043,0.6444444444444445,0.6240740740740741
24.0,0.6204518675804138,0.6398148148148148,0.6324074074074074
25.0,0.6131937503814697,0.6601851851851852,0.6398148148148148
26.0,0.6213943362236023,0.6453703703703704,0.6518518518518519
27.0,0.628546953201294,0.637962962962963,0.6583333333333333
28.0,0.6115174293518066,0.6592592592592592,0.6638888888888889
29.0,0.6112802624702454,0.6694444444444444,0.6694444444444444
30.0,0.6137800216674805,0.6537037037037037,0.6675925925925926
31.0,0.6066542863845825,0.6611111111111111,0.6712962962962963
32.0,0.6096317768096924,0.6574074074074074,0.6722222222222223
33.0,0.6095819473266602,0.6555555555555556,0.6731481481481482
34.0,0.609760046005249,0.6657407407407407,0.6722222222222223
35.0,0.6048789024353027,0.6657407407407407,0.6787037037037037
36.0,0.6001853942871094,0.6611111111111111,0.6824074074074075
37.0,0.5944855213165283,0.6777777777777778,0.6814814814814815
38.0,0.5977792739868164,0.6722222222222223,0.6824074074074075
39.0,0.5906757712364197,0.674074074074074,0.6861111111111111
40.0,0.5842341780662537,0.6814814814814815,0.687037037037037
41.0,0.5866712331771851,0.6759259259259259,0.6888888888888889
42.0,0.5830904841423035,0.6861111111111111,0.6898148148148148
43.0,0.5837247371673584,0.6935185185185185,0.687962962962963
44.0,0.5905216932296753,0.6777777777777778,0.6898148148148148
45.0,0.5823094248771667,0.687037037037037,0.6898148148148148
46.0,0.5815383791923523,0.687962962962963,0.6898148148148148
47.0,0.5828989148139954,0.6648148148148149,0.687037037037037
48.0,0.5787883400917053,0.6916666666666667,0.6898148148148148
49.0,0.5694007873535156,0.7055555555555556,0.6972222222222222
50.0,0.5720464587211609,0.6907407407407408,0.6953703703703704
51.0,0.5692734718322754,0.7129629629629629,0.6972222222222222
52.0,0.5729339122772217,0.7018518518518518,0.6990740740740741
53.0,0.5655066967010498,0.6935185185185185,0.7
54.0,0.5702825784683228,0.6842592592592592,0.700925925925926
55.0,0.5615999698638916,0.7231481481481481,0.7018518518518518
56.0,0.5660175085067749,0.7018518518518518,0.700925925925926
57.0,0.5624721646308899,0.6972222222222222,0.6981481481481482
58.0,0.5615466237068176,0.7222222222222222,0.7
59.0,0.5630517601966858,0.7064814814814815,0.6990740740740741
60.0,0.5558260679244995,0.7018518518518518,0.6981481481481482
61.0,0.5535848140716553,0.7,0.7018518518518518
62.0,0.5543320775032043,0.7027777777777777,0.7037037037037037
63.0,0.5499900579452515,0.7092592592592593,0.7027777777777777
64.0,0.5518648624420166,0.7166666666666667,0.7027777777777777
65.0,0.5519977807998657,0.700925925925926,0.7027777777777777
66.0,0.5599428415298462,0.6935185185185185,0.7018518518518518
