episode ,mean     ,max
  82000 , 75660.9 ,173424
  83000 , 79429.8 ,167688
  84000 , 78941.2 ,176672
  85000 , 78141.8 ,167464
  86000 , 78665.6 ,177324
  87000 , 79512.3 ,168628
  88000 , 81123.4 ,169184
  89000 , 80490.2 ,169280
  90000 , 80589.9 ,174136
  91000 , 81392.4 ,168236
  92000 , 81970.2 ,169300
  93000 , 81965.2 ,171776
  94000 , 83005.5 ,174816
  95000 , 83228.6 ,176320
  96000 , 86643.4 ,171252
  97000 , 83288.3 ,169488
  98000 , 83267.9 ,234032
  99000 , 86640.2 ,171636
 100000 , 86430.7 ,172640
 101000 , 87561   ,175456
 102000 , 86081.9 ,167532
 103000 , 87367   ,168512
 104000 , 89148.5 ,170868
 105000 , 85362   ,177496
 106000 , 89826.1 ,168208
 107000 , 89611.4 ,177364
 108000 , 92296.7 ,192212
 109000 , 90907.8 ,178368
 110000 , 90210.2 ,173180
 111000 , 94429   ,238832
 112000 , 90587.5 ,176876
 113000 , 93742.5 ,171716
 114000 , 94394.9 ,177464
 115000 , 95147.1 ,175088
 116000 , 96313.9 ,177300
 117000 , 94314.9 ,177164
 118000 , 97188.4 ,177040
 119000 , 95966.3 ,177520
 120000 , 97101.6 ,179684
 121000 , 95150   ,175348
 122000 , 96907.4 ,178032
 123000 , 98309.6 ,188320
 124000 , 97745.2 ,171680
 125000 ,100094   ,177300
 126000 , 98631.7 ,177228
 127000 , 98801.6 ,175988
 128000 ,100448   ,177284
 129000 ,100448   ,174956
 130000 ,100663   ,175192
 131000 ,101217   ,171304
 132000 ,102035   ,175280
 133000 ,100409   ,176384
 134000 ,102584   ,177308
 135000 ,100346   ,175476
 136000 ,103040   ,175204
 137000 ,103202   ,171552
 138000 ,104085   ,237576
 139000 ,102027   ,173772
 140000 ,103842   ,175484
 141000 ,104404   ,175060
 142000 ,103830   ,173400
 143000 ,104598   ,173572
 144000 ,100773   ,174580
 145000 ,104967   ,177064
 146000 ,103668   ,175688
 147000 ,100058   ,176100
 148000 ,103490   ,175260
 149000 ,101624   ,175388
 150000 ,103654   ,199148
 151000 ,105053   ,173264
 152000 ,103632   ,178616
 153000 ,102156   ,174740
 154000 , 99923.7 ,177824
 155000 ,101150   ,177232
 156000 ,100113   ,177320
 157000 ,101679   ,173456
 158000 ,101262   ,242392
 159000 , 96070.5 ,175080
 160000 , 97829.3 ,173224
 161000 , 97215.5 ,175668
 162000 , 98228.1 ,169876
 163000 , 97226.4 ,175780
 164000 , 97320.4 ,176060
 165000 , 97265.4 ,168320
 166000 , 97625.7 ,173320
 167000 , 99155   ,176432
 168000 ,101639   ,221320
 169000 ,100965   ,174932
 170000 ,100305   ,173296
 171000 ,102722   ,175824
 172000 ,105898   ,225708
 173000 ,102942   ,175436
 174000 ,103471   ,175272
 175000 ,106625   ,176524
 176000 ,106868   ,173800
 177000 ,105780   ,174808
 178000 ,104450   ,235352
 179000 ,106521   ,244068
 180000 ,108784   ,178172
 181000 ,105826   ,177120
 182000 ,108777   ,235132
 183000 ,106671   ,175036
 184000 ,107751   ,177476
 185000 ,108714   ,177364
 186000 ,107908   ,246804
 187000 ,109089   ,186200
 188000 ,107134   ,176620
 189000 ,109303   ,267152
 190000 ,107224   ,177004
 191000 ,109544   ,176996
 192000 ,107602   ,176620
 193000 ,107766   ,176348
 194000 ,109555   ,226132
 195000 ,108944   ,245040
 196000 ,107445   ,177040
 197000 ,110490   ,177840
 198000 ,105804   ,175568
 199000 ,110059   ,230988
 200000 ,109542   ,177004
 201000 ,108066   ,174880
 202000 ,109360   ,177524
 203000 ,109162   ,277328
 204000 ,109334   ,177364
 205000 ,108572   ,177272
 206000 ,110172   ,176808
 207000 ,110007   ,176620
 208000 ,109863   ,239896
 209000 ,110109   ,176104
 210000 ,107733   ,178124
 211000 ,109726   ,177188
 212000 ,110017   ,177200
 213000 ,109263   ,175356
 214000 ,112789   ,269368
 215000 ,111546   ,234792
 216000 ,111024   ,172960
 217000 ,109186   ,177080
 218000 ,112312   ,177240
 219000 ,110470   ,177084
 220000 ,113243   ,222364
 221000 ,112509   ,177404
 222000 ,113198   ,245800
 223000 ,115096   ,176352
 224000 ,110839   ,175676
 225000 ,111573   ,173616
 226000 ,112981   ,245216
 227000 ,111018   ,280112
 228000 ,111918   ,226340
 229000 ,114382   ,221864
 230000 ,113781   ,256352
 231000 ,111576   ,255592
 232000 ,112845   ,182524
 233000 ,114753   ,176160
 234000 ,114700   ,242992
 235000 ,111703   ,180560
 236000 ,111842   ,245412
 237000 ,113101   ,226476
 238000 ,114143   ,176240
 239000 ,110765   ,177304
 240000 ,114312   ,177196
 241000 ,112114   ,177488
 242000 ,111409   ,177168
 243000 ,113566   ,177112
 244000 ,112680   ,181900
 245000 ,111846   ,183056
 246000 ,112718   ,228448
 247000 ,115356   ,179544
 248000 ,113602   ,222944
 249000 ,112444   ,176812
 250000 ,113510   ,177264
 251000 ,113989   ,176996
 252000 ,112908   ,176972
 253000 ,111229   ,175668
 254000 ,113164   ,177584
 255000 ,112455   ,177388
 256000 ,114532   ,177100
 257000 ,115218   ,246604
 258000 ,114764   ,246128
 259000 ,114586   ,177976
 260000 ,113788   ,266004
 261000 ,113599   ,175328
 262000 ,113242   ,176832
 263000 ,114936   ,176712
 264000 ,113594   ,178368
 265000 ,112758   ,177352
 266000 ,114846   ,177192
 267000 ,113846   ,177128
 268000 ,115148   ,214020
 269000 ,113905   ,243908
 270000 ,115344   ,235804
 271000 ,114433   ,236916
 272000 ,114461   ,175496
 273000 ,112185   ,217108
 274000 ,115373   ,177084
 275000 ,114463   ,176728
 276000 ,116852   ,230652
 277000 ,115594   ,176988
 278000 ,115145   ,177284
 279000 ,115886   ,177152
 280000 ,114531   ,176564
 281000 ,113391   ,235836
 282000 ,115502   ,226332
 283000 ,112832   ,177112
 284000 ,113705   ,238904
 285000 ,114266   ,177156
 286000 ,112928   ,177848
 287000 ,115006   ,260380
 288000 ,118284   ,241364
 289000 ,114212   ,176984
 290000 ,114815   ,175520
 291000 ,114131   ,174928
 292000 ,109589   ,175640
 293000 ,115800   ,248696
 294000 ,114548   ,177096
 295000 ,113414   ,174984
 296000 ,116692   ,177432
 297000 ,113433   ,246152
 298000 ,113460   ,177312
 299000 ,112471   ,176240
 300000 ,111997   ,176836
 301000 ,113751   ,175452
 302000 ,112692   ,229660
 303000 ,115485   ,226832
 304000 ,115671   ,175480
 305000 ,114234   ,177044
 306000 ,113961   ,177792
 307000 ,115371   ,176508
 308000 ,113831   ,244336
 309000 ,115685   ,224200
 310000 ,111961   ,176736
 311000 ,114405   ,175204
 312000 ,113825   ,177024
 313000 ,116428   ,175380
 314000 ,113651   ,177276
 315000 ,117541   ,177096
 316000 ,116317   ,246052
 317000 ,112750   ,174980
 318000 ,116255   ,234916
 319000 ,114129   ,176108
 320000 ,116565   ,178752
 321000 ,116466   ,177112
 322000 ,113166   ,175428
 323000 ,116701   ,177056
 324000 ,117420   ,176800
 325000 ,114104   ,230456
 326000 ,115288   ,177344
 327000 ,116107   ,175428
 328000 ,113361   ,177180
 329000 ,115724   ,176264
 330000 ,116169   ,176604
 331000 ,115815   ,176788
 332000 ,115605   ,177304
 333000 ,120278   ,177192
 334000 ,120220   ,233192
 335000 ,116342   ,176036
 336000 ,116729   ,177876
 337000 ,117418   ,257704
 338000 ,115683   ,177684
 339000 ,115735   ,230512
 340000 ,117427   ,231116
 341000 ,114812   ,174052
 342000 ,116506   ,176168
 343000 ,115029   ,230772
 344000 ,114931   ,174996
 345000 ,117942   ,248612
 346000 ,116553   ,175596
 347000 ,118906   ,177584
 348000 ,120287   ,241412
 349000 ,119265   ,263784
 350000 ,116906   ,223788
 351000 ,115937   ,177424
 352000 ,116079   ,177140
 353000 ,117946   ,231504
 354000 ,116312   ,176412
 355000 ,117589   ,175404
 356000 ,115219   ,175544
 357000 ,112631   ,175124
 358000 ,112232   ,178492
 359000 ,114999   ,174720
 360000 ,114892   ,176476
 361000 ,116414   ,177236
 362000 ,116075   ,175320
 363000 ,114199   ,175512
 364000 ,112974   ,174628
 365000 ,116186   ,175700
 366000 ,117526   ,175844
 367000 ,116740   ,176640
 368000 ,118838   ,175932
 369000 ,119211   ,177140
 370000 ,115258   ,176984
 371000 ,116659   ,176332
 372000 ,116772   ,175568
 373000 ,115003   ,175020
 374000 ,121002   ,176980
 375000 ,116934   ,176448
 376000 ,114956   ,245236
 377000 ,116848   ,245388
 378000 ,119100   ,176580
 379000 ,116646   ,175572
 380000 ,116372   ,174936
 381000 ,118507   ,252016
 382000 ,116695   ,177936
 383000 ,118684   ,175120
 384000 ,114802   ,175028
 385000 ,114708   ,176264
 386000 ,117312   ,177072
 387000 ,117022   ,176224
 388000 ,119066   ,175980
 389000 ,113755   ,175480
 390000 ,114171   ,172904
 391000 ,113816   ,175608
 392000 ,117738   ,176580
 393000 ,117580   ,177180
 394000 ,116514   ,238644
 395000 ,115604   ,185992
 396000 ,116001   ,176372
 397000 ,119464   ,176812
 398000 ,117829   ,176644
 399000 ,119475   ,174532
 400000 ,119734   ,175452
 401000 ,118470   ,245136
 402000 ,115846   ,237084
 403000 ,113585   ,174824
 404000 ,116702   ,175356
 405000 ,115997   ,173308
 406000 ,115617   ,175320
 407000 ,118240   ,233968
 408000 ,113243   ,178184
 409000 ,117498   ,176484
 410000 ,117059   ,176824
 411000 ,116294   ,175640
 412000 ,115593   ,180228
 413000 ,116202   ,174124
 414000 ,115791   ,174540
 415000 ,118035   ,174780
 416000 ,118738   ,175788
 417000 ,118317   ,175396
 418000 ,115014   ,174800
 419000 ,117918   ,239048
 420000 ,116179   ,174788
 421000 ,119612   ,175200
 422000 ,113479   ,172584
 423000 ,114369   ,174820
 424000 ,115332   ,173228
 425000 ,115447   ,175232
 426000 ,115072   ,173128
 427000 ,116188   ,176248
 428000 ,114916   ,174924
 429000 ,115515   ,174880
 430000 ,117975   ,175024
 431000 ,115907   ,175372
 432000 ,116594   ,174532
 433000 ,119614   ,173784
 434000 ,114601   ,175288
 435000 ,114637   ,174684
 436000 ,118186   ,178268
 437000 ,118810   ,175360
 438000 ,120429   ,245500
 439000 ,113876   ,175332
 440000 ,117927   ,173436
 441000 ,110934   ,176924
 442000 ,117402   ,174580
 443000 ,119583   ,175356
 444000 ,117393   ,174608
 445000 ,118653   ,175672
 446000 ,120174   ,174760
 447000 ,113783   ,174392
 448000 ,119254   ,177668
 449000 ,117734   ,176316
 450000 ,115565   ,175236
 451000 ,118868   ,176052
 452000 ,115184   ,175572
 453000 ,117095   ,176836
 454000 ,118130   ,176264
 455000 ,118412   ,175264
 456000 ,115759   ,171068
 457000 ,119728   ,175084
 458000 ,118950   ,175208
 459000 ,117363   ,175936
 460000 ,117144   ,173504
 461000 ,116285   ,176364
 462000 ,118527   ,174520
 463000 ,117747   ,176508
 464000 ,117046   ,176136
 465000 ,117612   ,175588
 466000 ,115997   ,174540
 467000 ,117397   ,177320
 468000 ,116406   ,175428
 469000 ,116344   ,175132
 470000 ,118377   ,176712
 471000 ,118332   ,174828
 472000 ,117329   ,174696
 473000 ,118230   ,174652
 474000 ,118323   ,174944
 475000 ,118004   ,175308
 476000 ,117110   ,175972
 477000 ,117942   ,175700
 478000 ,118022   ,175352
 479000 ,119076   ,174980
 480000 ,119984   ,174692
 481000 ,117833   ,217216
 482000 ,117210   ,237120
 483000 ,115628   ,218900
 484000 ,116740   ,174764
 485000 ,115818   ,173044
 486000 ,115698   ,172712
 487000 ,116024   ,175492
 488000 ,119701   ,174548
 489000 ,117798   ,174760
 490000 ,113550   ,175764
 491000 ,115714   ,171364
 492000 ,116461   ,171780
 493000 ,119276   ,174568
 494000 ,115959   ,172496
 495000 ,117574   ,175148
 496000 ,119780   ,241660
 497000 ,118694   ,175532
 498000 ,121792   ,176004
 499000 ,117947   ,175528
 500000 ,117579   ,174736
 501000 ,117048   ,175656
 502000 ,115851   ,176132
 503000 ,115101   ,172216
 504000 ,117737   ,174396
 505000 ,120210   ,173128
 506000 ,118817   ,174740
 507000 ,118095   ,175744
 508000 ,119209   ,176060
 509000 ,120637   ,175268
 510000 ,118860   ,174740
 511000 ,120801   ,175036
 512000 ,119307   ,176220
 513000 ,119107   ,175248
 514000 ,120079   ,175436
 515000 ,118395   ,175484
 516000 ,115955   ,171008
 517000 ,115902   ,174908
 518000 ,114293   ,176352
 519000 ,116574   ,175512
 520000 ,117010   ,172396
 521000 ,116864   ,174672
 522000 ,119701   ,173160
 523000 ,117132   ,171684
 524000 ,115663   ,172288
 525000 ,118978   ,174548
 526000 ,116414   ,174852
 527000 ,117710   ,175340
 528000 ,113711   ,171488
 529000 ,116677   ,174472
 530000 ,117581   ,173080
 531000 ,114567   ,174924
 532000 ,116724   ,172520
 533000 ,119168   ,173608
 534000 ,119183   ,171560
 535000 ,118535   ,174876
 536000 ,114599   ,172260
 537000 ,115950   ,175060
 538000 ,117882   ,172220
 539000 ,117574   ,174540
 540000 ,118706   ,245444
 541000 ,120557   ,174828
 542000 ,115630   ,172416
 543000 ,118777   ,176444
 544000 ,115858   ,175096
 545000 ,121101   ,176048
 546000 ,118531   ,174484
 547000 ,118844   ,174436
 548000 ,112707   ,172596
 549000 ,121557   ,242244
 550000 ,117347   ,172224
 551000 ,117299   ,175396
 552000 ,115725   ,172424
 553000 ,118724   ,171996
 554000 ,117156   ,222580
 555000 ,116578   ,172240
 556000 ,118167   ,174768
 557000 ,118860   ,172780
 558000 ,118399   ,175384
 559000 ,120147   ,171340
 560000 ,118334   ,173312
 561000 ,118322   ,171052
 562000 ,121166   ,172748
 563000 ,122435   ,172500
 564000 ,117878   ,173284
 565000 ,114694   ,173104
 566000 ,116711   ,170988
 567000 ,117781   ,170956
 568000 ,115078   ,175108
 569000 ,120002   ,171364
 570000 ,118645   ,174620
 571000 ,118268   ,173468
 572000 ,114538   ,178920
 573000 ,116635   ,171020
 574000 ,118603   ,219108
 575000 ,112812   ,176272
 576000 ,117953   ,172176
 577000 ,116775   ,174508
 578000 ,119623   ,170768
 579000 ,118135   ,175596
 580000 ,116837   ,174276
 581000 ,116271   ,171456
 582000 ,118568   ,171444
 583000 ,120181   ,177020
 584000 ,121621   ,245316
 585000 ,114848   ,231236
 586000 ,117778   ,171288
 587000 ,120755   ,171620
 588000 ,113977   ,170916
 589000 ,119854   ,174704
 590000 ,117812   ,174600
 591000 ,119446   ,172200
 592000 ,117790   ,177224
 593000 ,117953   ,171180
 594000 ,115753   ,175172
 595000 ,117380   ,172536
 596000 ,119687   ,174364
 597000 ,119616   ,172848
 598000 ,118583   ,172044
 599000 ,118098   ,175124
 600000 ,118760   ,175412
 601000 ,118969   ,174400
 602000 ,120341   ,172352
 603000 ,118920   ,174792
 604000 ,118944   ,172328
 605000 ,121005   ,176460
 606000 ,116751   ,170696
 607000 ,119569   ,171380
 608000 ,116032   ,171208
 609000 ,118496   ,173320
 610000 ,119132   ,171020
 611000 ,120496   ,170896
 612000 ,119371   ,173060
 613000 ,120924   ,170928
 614000 ,118505   ,175056
 615000 ,118056   ,174536
 616000 ,118920   ,174400
 617000 ,115455   ,176912
 618000 ,118633   ,171088
 619000 ,118525   ,171568
 620000 ,115997   ,172188
 621000 ,116328   ,170768
 622000 ,116872   ,175224
 623000 ,115424   ,172728
 624000 ,117422   ,170880
 625000 ,115400   ,171244
 626000 ,119679   ,173244
 627000 ,119019   ,174380
 628000 ,116087   ,170588
 629000 ,118938   ,171492
 630000 ,117920   ,173572
 631000 ,117399   ,174680
 632000 ,118921   ,172308
 633000 ,119701   ,172468
 634000 ,119080   ,175368
 635000 ,117297   ,172040
 636000 ,117929   ,170672
 637000 ,115248   ,172940
 638000 ,115840   ,171104
 639000 ,119683   ,171200
 640000 ,119107   ,174488
 641000 ,118309   ,174448
 642000 ,120844   ,170828
 643000 ,120858   ,171152
 644000 ,117312   ,168164
 645000 ,122202   ,172396
 646000 ,118283   ,175212
 647000 ,117795   ,173192
 648000 ,121157   ,171356
 649000 ,119273   ,172888
 650000 ,120983   ,170936
 651000 ,117877   ,175600
 652000 ,117940   ,171276
 653000 ,117983   ,172952
 654000 ,116658   ,173236
 655000 ,121006   ,173356
 656000 ,120969   ,173388
 657000 ,119052   ,171576
 658000 ,116511   ,171596
 659000 ,121444   ,260840
 660000 ,117934   ,169852
 661000 ,116473   ,174868
 662000 ,120583   ,174648
 663000 ,117539   ,176048
 664000 ,121056   ,171524
 665000 ,118946   ,171204
 666000 ,119181   ,175476
 667000 ,120196   ,174616
 668000 ,118670   ,171444
 669000 ,117330   ,171284
 670000 ,116394   ,172180
 671000 ,118029   ,171600
 672000 ,118277   ,174660
 673000 ,119024   ,171484
 674000 ,116465   ,173420
 675000 ,119389   ,170912
 676000 ,120202   ,171172
 677000 ,115436   ,168000
 678000 ,116657   ,174588
 679000 ,116543   ,173112
 680000 ,115265   ,166356
 681000 ,117177   ,174508
 682000 ,117899   ,168476
 683000 ,121315   ,171272
 684000 ,115273   ,171260
 685000 ,117949   ,171608
 686000 ,118587   ,172056
 687000 ,113743   ,172240
 688000 ,117423   ,170760
 689000 ,116141   ,171236
 690000 ,114938   ,170696
 691000 ,117105   ,175064
 692000 ,120469   ,166156
 693000 ,114941   ,170936
 694000 ,122281   ,174980
 695000 ,120473   ,168584
 696000 ,117900   ,175160
 697000 ,122079   ,172440
 698000 ,119735   ,222576
 699000 ,119802   ,171648
 700000 ,117319   ,171548
 701000 ,116766   ,171008
 702000 ,119246   ,171420
 703000 ,119379   ,171372
 704000 ,119382   ,170352
 705000 ,117583   ,167940
 706000 ,119087   ,170644
 707000 ,119991   ,171552
 708000 ,120804   ,171264
 709000 ,122848   ,174908
 710000 ,118140   ,170872
 711000 ,119080   ,173352
 712000 ,114994   ,171412
 713000 ,115242   ,171076
 714000 ,117923   ,168372
 715000 ,119635   ,165584
 716000 ,120273   ,171052
 717000 ,118537   ,174732
 718000 ,112632   ,172236
 719000 ,121053   ,172248
 720000 ,117333   ,170600
 721000 ,120894   ,173696
 722000 ,119531   ,171100
 723000 ,116761   ,171116
 724000 ,118907   ,171156
 725000 ,120397   ,174848
 726000 ,119023   ,168076
 727000 ,118159   ,172484
 728000 ,121601   ,171624
 729000 ,119194   ,171192
 730000 ,120957   ,171216
 731000 ,120222   ,171496
 732000 ,118836   ,171996
 733000 ,117534   ,170504
 734000 ,121560   ,174796
 735000 ,117379   ,172904
 736000 ,118957   ,244392
 737000 ,118389   ,171256
 738000 ,118525   ,170820
 739000 ,118530   ,171132
 740000 ,123279   ,172572
 741000 ,118078   ,167260
 742000 ,119008   ,240340
 743000 ,118969   ,172580
 744000 ,116798   ,168104
 745000 ,122490   ,174480
 746000 ,119302   ,172920
 747000 ,119239   ,170652
 748000 ,120562   ,175384
 749000 ,117637   ,172020
 750000 ,120358   ,174560
 751000 ,120208   ,172260
 752000 ,118405   ,170736
 753000 ,119794   ,171920
 754000 ,118828   ,170972
 755000 ,120198   ,176152
 756000 ,119554   ,172916
 757000 ,119471   ,175276
 758000 ,115630   ,169040
 759000 ,114617   ,171392
 760000 ,119595   ,170832
 761000 ,116410   ,170704
 762000 ,115756   ,171308
 763000 ,119511   ,170776
 764000 ,117549   ,169336
 765000 ,119160   ,170940
 766000 ,118263   ,176176
 767000 ,120841   ,174840
 768000 ,120106   ,172304
 769000 ,118553   ,171576
 770000 ,117858   ,168576
 771000 ,118822   ,168328
 772000 ,123513   ,170828
 773000 ,120782   ,167776
 774000 ,119196   ,170772
 775000 ,117185   ,171124
 776000 ,117226   ,168444
 777000 ,116842   ,168000
 778000 ,117820   ,175208
 779000 ,120828   ,171608
 780000 ,116774   ,174504
 781000 ,119646   ,175908
 782000 ,119041   ,171560
 783000 ,119664   ,172264
 784000 ,123654   ,169392
 785000 ,117479   ,171236
 786000 ,117754   ,172436
 787000 ,114562   ,170592
 788000 ,117755   ,175584
 789000 ,121221   ,174328
 790000 ,115468   ,175420
 791000 ,117389   ,170896
 792000 ,115725   ,165516
 793000 ,120550   ,170488
 794000 ,118985   ,172220
 795000 ,119362   ,170460
 796000 ,116940   ,170912
 797000 ,122567   ,172048
 798000 ,119488   ,171788
 799000 ,121248   ,171236
 800000 ,117320   ,166632
